order_id,source_order_id,parent_order_id,lot_id,grade,steel_group,width,thickness,tons,backlog,due_date,roll_type,line_capability,priority,due_bucket,due_rank,line,line_source,proc_hours_big,proc_hours_small,proc_hours,is_virtual,force_break_before,campaign_id,seq,prev_width,prev_thickness,prev_group,width_drop,narrow_to_wide,width_jump_violation,thickness_violation,group_switch,non_pc_direct_switch,temp_conflict,line_order_local,global_seq,line_seq,campaign_seq,campaign_real_seq,line_name,width_jump_violation_real,thickness_violation_real,non_pc_direct_switch_real
0030085399-000030#M0129-L01,0030085399-000030,0030085399-000030,0030085399-000030-L01,T1500HS,HOTFORM,1375.0,1.4,24.0,104.0,2025-11-15,5.0小辊,small_only,3,overdue,0,small_roll,small_only,0.2,0.25263157894736843,0.25263157894736843,False,False,1,186,1386.0,1.4,HOTFORM,11.0,False,False,False,False,False,False,25,186,25,25,25,小辊线,False,False,False
0030085363-000010#M0130-L01,0030085363-000010,0030085363-000010,0030085363-000010-L01,T1500HS,HOTFORM,1372.0,1.4,24.0,78.0,2025-12-15,5.0小辊,small_only,3,overdue,0,small_roll,small_only,0.2,0.25263157894736843,0.25263157894736843,False,False,1,187,1375.0,1.4,HOTFORM,3.0,False,False,False,False,False,False,26,187,26,26,26,小辊线,False,False,False
0030085364-000060#M0124-L01,0030085364-000060,0030085364-000060,0030085364-000060-L01,T1500HS,HOTFORM,1352.0,1.4,24.0,52.0,2025-11-15,5.0小辊,small_only,3,overdue,0,small_roll,small_only,0.2,0.25263157894736843,0.25263157894736843,False,False,1,188,1372.0,1.4,HOTFORM,20.0,False,False,False,False,False,False,27,188,27,27,27,小辊线,False,False,False
0030085399-000060#M0132-L01,0030085399-000060,0030085399-000060,0030085399-000060-L01,T1500HS,HOTFORM,1348.0,1.5,22.5,50.0,2025-11-15,5.0小辊,small_only,3,overdue,0,small_roll,small_only,0.1875,0.23684210526315788,0.23684210526315788,False,False,1,189,1352.0,1.4,HOTFORM,4.0,False,False,False,False,False,False,28,189,28,28,28,小辊线,False,False,False
0030085011-000010#M0135-L01,0030085011-000010,0030085011-000010,0030085011-000010-L01,T1500HS,HOTFORM,1340.0,1.8,22.5,50.0,2025-11-15,5.0小辊,small_only,3,overdue,0,small_roll,small_only,0.1875,0.23684210526315788,0.23684210526315788,False,False,1,190,1348.0,1.5,HOTFORM,8.0,False,False,False,False,False,False,29,190,29,29,29,小辊线,False,False,False
VIRTUAL-00002,,,,VIRTUAL_PC,PC,1337.5,1.5,0.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,1,191,1340.0,1.8,HOTFORM,2.5,False,False,False,True,False,False,30,191,30,30,30,小辊线,False,False,False
0030085175-000190#M0120-L01,0030085175-000190,0030085175-000190,0030085175-000190-L01,T1500HS,HOTFORM,1335.0,1.2,22.5,75.0,2025-11-15,5.0小辊,small_only,3,overdue,0,small_roll,small_only,0.1875,0.23684210526315788,0.23684210526315788,False,False,1,192,1337.5,1.5,PC,2.5,False,False,False,True,False,False,31,192,31,31,31,小辊线,False,False,False
0030085176-000070#M0125-L01,0030085176-000070,0030085176-000070,0030085176-000070-L01,T1500HS,HOTFORM,1335.0,1.2,22.5,50.0,2025-11-15,5.0小辊,small_only,3,overdue,0,small_roll,small_only,0.1875,0.23684210526315788,0.23684210526315788,False,False,1,193,1335.0,1.2,HOTFORM,0.0,False,False,False,False,False,False,32,193,32,32,32,小辊线,False,False,False
0030085399-000010#M0122-L01,0030085399-000010,0030085399-000010,0030085399-000010-L01,T1500HS,HOTFORM,1309.0,1.3,22.5,50.0,2025-11-15,5.0小辊,small_only,3,overdue,0,small_roll,small_only,0.1875,0.23684210526315788,0.23684210526315788,False,False,1,194,1335.0,1.2,HOTFORM,26.0,False,False,False,False,False,False,33,194,33,33,33,小辊线,False,False,False
VIRTUAL-00003,,,,VIRTUAL_PC,PC,1288.5,1.55,0.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,1,195,1309.0,1.3,HOTFORM,20.5,False,False,False,True,False,False,34,195,34,34,34,小辊线,False,False,False
0030085364-000010#M0127-L01,0030085364-000010,0030085364-000010,0030085364-000010-L01,T1500HS,HOTFORM,1268.0,1.8,22.5,50.0,2025-11-15,5.0小辊,small_only,3,overdue,0,small_roll,small_only,0.1875,0.23684210526315788,0.23684210526315788,False,False,1,196,1288.5,1.55,PC,20.5,False,False,False,True,False,False,35,196,35,35,35,小辊线,False,False,False
0030085309-000020#M0020-L01,0030085309-000020,0030085309-000020,0030085309-000020-L01,T1500HS,HOTFORM,1230.0,1.8,21.5,48.0,2025-12-15,5.0小辊,small_only,3,overdue,0,small_roll,small_only,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,1,197,1268.0,1.8,HOTFORM,38.0,False,False,False,False,False,False,36,197,36,36,36,小辊线,False,False,False
0030085309-000010#M0019-L01,0030085309-000010,0030085309-000010,0030085309-000010-L01,T1500HS,HOTFORM,1210.0,1.8,21.5,96.0,2025-12-15,5.0小辊,small_only,3,overdue,0,small_roll,small_only,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,1,198,1230.0,1.8,HOTFORM,20.0,False,False,False,False,False,False,37,198,37,37,37,小辊线,False,False,False
0030085364-000070#M0131-L01,0030085364-000070,0030085364-000070,0030085364-000070-L01,T1500HS,HOTFORM,1125.0,1.8,21.5,66.0,2025-11-15,5.0小辊,small_only,3,overdue,0,small_roll,small_only,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,1,199,1210.0,1.8,HOTFORM,85.0,False,False,False,False,False,False,38,199,38,38,38,小辊线,False,False,False
