order_id,source_order_id,parent_order_id,lot_id,grade,steel_group,width,thickness,temp_mean,tons,backlog,due_date,roll_type,line_capability,priority,due_bucket,due_rank,line,line_source,proc_hours_big,proc_hours_small,proc_hours,is_virtual,force_break_before,campaign_id,seq,prev_width,prev_thickness,prev_group,prev_temp,width_drop,narrow_to_wide,width_jump_violation,thickness_violation,group_switch,non_pc_direct_switch,temp_conflict,line_order_local,global_seq,line_seq,campaign_seq,campaign_real_seq,line_name,width_jump_violation_real,thickness_violation_real,temp_conflict_real,non_pc_direct_switch_real
0020049965-000050,0020049965-000050,0020049965-000050,0020049965-000050,DC01-D,普碳,1500.0,1.2,810.0,24.0,130.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,204,1500.0,1.2,普碳,810.0,0.0,False,False,False,False,False,False,55,204,55,55,55,小辊线,False,False,False,False
0020049967-000040,0020049967-000040,0020049967-000040,0020049967-000040,DC01-D,普碳,1500.0,1.2,810.0,24.0,156.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,205,1500.0,1.2,普碳,810.0,0.0,False,False,False,False,False,False,56,205,56,56,56,小辊线,False,False,False,False
0020050205-000130,0020050205-000130,0020050205-000130,0020050205-000130,DC01,普碳,1500.0,1.2,810.0,24.0,240.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,206,1500.0,1.2,普碳,810.0,0.0,False,False,False,False,False,False,57,206,57,57,57,小辊线,False,False,False,False
0020049983-000090,0020049983-000090,0020049983-000090,0020049983-000090,DC01,普碳,1500.0,1.18,810.0,24.0,26.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,207,1500.0,1.2,普碳,810.0,0.0,False,False,False,False,False,False,58,207,58,58,58,小辊线,False,False,False,False
0020049966-000030,0020049966-000030,0020049966-000030,0020049966-000030,DC01-D,普碳,1500.0,1.15,810.0,24.0,26.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,208,1500.0,1.18,普碳,810.0,0.0,False,False,False,False,False,False,59,208,59,59,59,小辊线,False,False,False,False
0020049965-000040,0020049965-000040,0020049965-000040,0020049965-000040,DC01-D,普碳,1500.0,1.15,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,209,1500.0,1.15,普碳,810.0,0.0,False,False,False,False,False,False,60,209,60,60,60,小辊线,False,False,False,False
0020049964-000030,0020049964-000030,0020049964-000030,0020049964-000030,DC01-D,普碳,1500.0,1.15,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,210,1500.0,1.15,普碳,810.0,0.0,False,False,False,False,False,False,61,210,61,61,61,小辊线,False,False,False,False
0020049276-000010,0020049276-000010,0020049276-000010,0020049276-000010,SPCC,普碳,1500.0,1.13,810.0,24.0,8.9,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,211,1500.0,1.15,普碳,810.0,0.0,False,False,False,False,False,False,62,211,62,62,62,小辊线,False,False,False,False
0020049964-000020,0020049964-000020,0020049964-000020,0020049964-000020,DC01-D,普碳,1500.0,1.1,810.0,24.0,29.16,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,212,1500.0,1.13,普碳,810.0,0.0,False,False,False,False,False,False,63,212,63,63,63,小辊线,False,False,False,False
0020049966-000020,0020049966-000020,0020049966-000020,0020049966-000020,DC01-D,普碳,1500.0,1.1,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,213,1500.0,1.1,普碳,810.0,0.0,False,False,False,False,False,False,64,213,64,64,64,小辊线,False,False,False,False
0020049983-000080,0020049983-000080,0020049983-000080,0020049983-000080,DC01,普碳,1500.0,1.1,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,214,1500.0,1.1,普碳,810.0,0.0,False,False,False,False,False,False,65,214,65,65,65,小辊线,False,False,False,False
0020047632-000050,0020047632-000050,0020047632-000050,0020047632-000050,DC01-D,普碳,1500.0,1.0,810.0,24.0,11.9,2025-09-30,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,215,1500.0,1.1,普碳,810.0,0.0,False,False,False,False,False,False,66,215,66,66,66,小辊线,False,False,False,False
0020050307-000020,0020050307-000020,0020050307-000020,0020050307-000020,DC01-D,普碳,1500.0,1.0,810.0,24.0,26.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,216,1500.0,1.0,普碳,810.0,0.0,False,False,False,False,False,False,67,216,67,67,67,小辊线,False,False,False,False
0020049966-000010,0020049966-000010,0020049966-000010,0020049966-000010,DC01-D,普碳,1500.0,1.0,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,217,1500.0,1.0,普碳,810.0,0.0,False,False,False,False,False,False,68,217,68,68,68,小辊线,False,False,False,False
0020049964-000010,0020049964-000010,0020049964-000010,0020049964-000010,DC01-D,普碳,1500.0,1.0,810.0,24.0,53.36,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,218,1500.0,1.0,普碳,810.0,0.0,False,False,False,False,False,False,69,218,69,69,69,小辊线,False,False,False,False
0020050276-000040,0020050276-000040,0020050276-000040,0020050276-000040,DC01,普碳,1500.0,1.0,810.0,24.0,53.48,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,219,1500.0,1.0,普碳,810.0,0.0,False,False,False,False,False,False,70,219,70,70,70,小辊线,False,False,False,False
0020049981-000050,0020049981-000050,0020049981-000050,0020049981-000050,DC01,普碳,1500.0,1.0,810.0,24.0,78.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,220,1500.0,1.0,普碳,810.0,0.0,False,False,False,False,False,False,71,220,71,71,71,小辊线,False,False,False,False
0020049967-000030,0020049967-000030,0020049967-000030,0020049967-000030,DC01-D,普碳,1500.0,1.0,810.0,24.0,104.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,221,1500.0,1.0,普碳,810.0,0.0,False,False,False,False,False,False,72,221,72,72,72,小辊线,False,False,False,False
0020050208-000010,0020050208-000010,0020050208-000010,0020050208-000010,DC01,普碳,1500.0,1.0,810.0,24.0,104.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2,0.25263157894736843,0.25263157894736843,False,False,1,222,1500.0,1.0,普碳,810.0,0.0,False,False,False,False,False,False,73,222,73,73,73,小辊线,False,False,False,False
0020050205-000020,0020050205-000020,0020050205-000020,0020050205-000020,DC01,普碳,1500.0,0.9,810.0,24.0,25.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2222222222222222,0.2807017543859649,0.2807017543859649,False,False,1,223,1500.0,1.0,普碳,810.0,0.0,False,False,False,False,False,False,74,223,74,74,74,小辊线,False,False,False,False
0020049983-000060,0020049983-000060,0020049983-000060,0020049983-000060,DC01,普碳,1500.0,0.9,810.0,24.0,121.98,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2222222222222222,0.2807017543859649,0.2807017543859649,False,False,1,224,1500.0,0.9,普碳,810.0,0.0,False,False,False,False,False,False,75,224,75,75,75,小辊线,False,False,False,False
0020049983-000050,0020049983-000050,0020049983-000050,0020049983-000050,DC01,普碳,1500.0,0.8,810.0,24.0,26.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2222222222222222,0.2807017543859649,0.2807017543859649,False,False,1,225,1500.0,0.9,普碳,810.0,0.0,False,False,False,False,False,False,76,225,76,76,76,小辊线,False,False,False,False
0020050205-000010,0020050205-000010,0020050205-000010,0020050205-000010,DC01,普碳,1500.0,0.8,810.0,24.0,50.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2222222222222222,0.2807017543859649,0.2807017543859649,False,False,1,226,1500.0,0.8,普碳,810.0,0.0,False,False,False,False,False,False,77,226,77,77,77,小辊线,False,False,False,False
0020049965-000010,0020049965-000010,0020049965-000010,0020049965-000010,DC01-D,普碳,1500.0,0.8,810.0,24.0,52.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2222222222222222,0.2807017543859649,0.2807017543859649,False,False,1,227,1500.0,0.8,普碳,810.0,0.0,False,False,False,False,False,False,78,227,78,78,78,小辊线,False,False,False,False
0020049982-000020,0020049982-000020,0020049982-000020,0020049982-000020,DC01,普碳,1500.0,0.8,810.0,24.0,192.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2222222222222222,0.2807017543859649,0.2807017543859649,False,False,1,228,1500.0,0.8,普碳,810.0,0.0,False,False,False,False,False,False,79,228,79,79,79,小辊线,False,False,False,False
VIRTUAL-00010,,,,VIRTUAL_PC,PC,1500.0,0.8,800.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,1,229,1500.0,0.8,普碳,810.0,0.0,False,False,False,True,False,False,80,229,80,80,80,小辊线,False,False,False,False
VIRTUAL-00011,,,,VIRTUAL_PC,PC,1500.0,0.8,790.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,1,230,1500.0,0.8,PC,800.0,0.0,False,False,False,False,False,False,81,230,81,81,81,小辊线,False,False,False,False
VIRTUAL-00012,,,,VIRTUAL_PC,PC,1500.0,0.8,780.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,1,231,1500.0,0.8,PC,790.0,0.0,False,False,False,False,False,False,82,231,82,82,82,小辊线,False,False,False,False
VIRTUAL-00013,,,,VIRTUAL_PC,PC,1500.0,0.8,770.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,1,232,1500.0,0.8,PC,780.0,0.0,False,False,False,False,False,False,83,232,83,83,83,小辊线,False,False,False,False
VIRTUAL-00014,,,,VIRTUAL_PC,PC,1500.0,0.8,760.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,1,233,1500.0,0.8,PC,770.0,0.0,False,False,False,False,False,False,84,233,84,84,84,小辊线,False,False,False,False
0030084727-000010,0030084727-000010,0030084727-000010,0030084727-000010,HC260LA,低合金高强,1500.0,0.75,755.0,24.0,26.0,2025-10-31,小辊,small_only,1,overdue,0,small_roll,small_only,0.2222222222222222,0.2807017543859649,0.2807017543859649,False,False,1,234,1500.0,0.8,PC,760.0,0.0,False,False,False,True,False,False,85,234,85,85,85,小辊线,False,False,False,False
VIRTUAL-00015,,,,VIRTUAL_PC,PC,1500.0,0.7,760.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,235,,,,,,False,False,False,False,False,False,86,235,86,1,1,小辊线,False,False,False,False
VIRTUAL-00016,,,,VIRTUAL_PC,PC,1500.0,0.7,770.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,236,1500.0,0.7,PC,760.0,0.0,False,False,False,False,False,False,87,236,87,2,2,小辊线,False,False,False,False
VIRTUAL-00017,,,,VIRTUAL_PC,PC,1500.0,0.7,780.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,237,1500.0,0.7,PC,770.0,0.0,False,False,False,False,False,False,88,237,88,3,3,小辊线,False,False,False,False
VIRTUAL-00018,,,,VIRTUAL_PC,PC,1500.0,0.7,790.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,238,1500.0,0.7,PC,780.0,0.0,False,False,False,False,False,False,89,238,89,4,4,小辊线,False,False,False,False
VIRTUAL-00019,,,,VIRTUAL_PC,PC,1500.0,0.6,800.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,239,1500.0,0.7,PC,790.0,0.0,False,False,False,False,False,False,90,239,90,5,5,小辊线,False,False,False,False
0020049965-000070,0020049965-000070,0020049965-000070,0020049965-000070,DC01-D,普碳,1500.0,0.6,810.0,24.0,104.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.24390243902439027,0.3080872913992298,0.3080872913992298,False,False,2,240,1500.0,0.6,PC,800.0,0.0,False,False,False,True,False,False,91,240,91,6,6,小辊线,False,False,False,False
VIRTUAL-00020,,,,VIRTUAL_PC,PC,1500.0,0.7,810.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,241,1500.0,0.6,普碳,810.0,0.0,False,False,False,True,False,False,92,241,92,7,7,小辊线,False,False,False,False
VIRTUAL-00021,,,,VIRTUAL_PC,PC,1500.0,0.8,800.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,242,1500.0,0.7,PC,810.0,0.0,False,False,False,False,False,False,93,242,93,8,8,小辊线,False,False,False,False
VIRTUAL-00022,,,,VIRTUAL_PC,PC,1500.0,0.9,800.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,243,1500.0,0.8,PC,800.0,0.0,False,False,False,False,False,False,94,243,94,9,9,小辊线,False,False,False,False
VIRTUAL-00023,,,,VIRTUAL_PC,PC,1500.0,1.1,800.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,244,1500.0,0.9,PC,800.0,0.0,False,False,False,False,False,False,95,244,95,10,10,小辊线,False,False,False,False
VIRTUAL-00024,,,,VIRTUAL_PC,PC,1500.0,1.2,790.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,245,1500.0,1.1,PC,800.0,0.0,False,False,False,False,False,False,96,245,96,11,11,小辊线,False,False,False,False
0030084748-000050,0030084748-000050,0030084748-000050,0030084748-000050,HC420LA,低合金高强,1492.0,1.3,790.0,24.0,43.78,2025-10-31,小辊,small_only,1,overdue,0,small_roll,small_only,0.2,0.25263157894736843,0.25263157894736843,False,False,2,246,1500.0,1.2,PC,790.0,8.0,False,False,False,True,False,False,97,246,97,12,12,小辊线,False,False,False,False
VIRTUAL-00025,,,,VIRTUAL_PC,PC,1250.0,1.2,810.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,247,1492.0,1.3,低合金高强,790.0,242.0,False,False,False,True,False,True,98,247,98,13,13,小辊线,False,False,False,False
VIRTUAL-00026,,,,VIRTUAL_PC,PC,1250.0,1.5,810.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,248,1250.0,1.2,PC,810.0,0.0,False,False,False,False,False,False,99,248,99,14,14,小辊线,False,False,False,False
VIRTUAL-00027,,,,VIRTUAL_PC,PC,1250.0,1.7,810.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,249,1250.0,1.5,PC,810.0,0.0,False,False,False,False,False,False,100,249,100,15,15,小辊线,False,False,False,False
VIRTUAL-00028,,,,VIRTUAL_PC,PC,1250.0,2.0,810.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,250,1250.0,1.7,PC,810.0,0.0,False,False,False,False,False,False,101,250,101,16,16,小辊线,False,False,False,False
VIRTUAL-00029,,,,VIRTUAL_PC,PC,1250.0,2.0,810.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,251,1250.0,2.0,PC,810.0,0.0,False,False,False,False,False,False,102,251,102,17,17,小辊线,False,False,False,False
0020049087-000090,0020049087-000090,0020049087-000090,0020049087-000090,DC01,普碳,1250.0,2.45,810.0,21.5,12.84,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,252,1250.0,2.0,PC,810.0,0.0,False,False,False,True,False,False,103,252,103,18,18,小辊线,False,False,False,False
VIRTUAL-00030,,,,VIRTUAL_PC,PC,1250.0,2.0,800.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,253,1250.0,2.45,普碳,810.0,0.0,False,False,False,True,False,False,104,253,104,19,19,小辊线,False,False,False,False
0030084049-000090,0030084049-000090,0030084049-000090,0030084049-000090,HC420LA,低合金高强,1250.0,2.0,790.0,21.5,24.0,2025-10-31,小辊,small_only,1,overdue,0,small_roll,small_only,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,254,1250.0,2.0,PC,800.0,0.0,False,False,False,True,False,False,105,254,105,20,20,小辊线,False,False,False,False
VIRTUAL-00031,,,,VIRTUAL_PC,PC,1250.0,2.0,800.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,255,1250.0,2.0,低合金高强,790.0,0.0,False,False,False,True,False,False,106,255,106,21,21,小辊线,False,False,False,False
0020049981-000060,0020049981-000060,0020049981-000060,0020049981-000060,DC01,普碳,1250.0,2.0,810.0,21.5,48.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,256,1250.0,2.0,PC,800.0,0.0,False,False,False,True,False,False,107,256,107,22,22,小辊线,False,False,False,False
0020049983-000040,0020049983-000040,0020049983-000040,0020049983-000040,DC01,普碳,1250.0,1.8,810.0,21.5,25.56,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,257,1250.0,2.0,普碳,810.0,0.0,False,False,False,False,False,False,108,257,108,23,23,小辊线,False,False,False,False
0020049982-000040,0020049982-000040,0020049982-000040,0020049982-000040,DC01,普碳,1250.0,1.8,810.0,21.5,195.7,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,258,1250.0,1.8,普碳,810.0,0.0,False,False,False,False,False,False,109,258,109,24,24,小辊线,False,False,False,False
VIRTUAL-00032,,,,VIRTUAL_PC,PC,1250.0,1.6,800.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,259,1250.0,1.8,普碳,810.0,0.0,False,False,False,True,False,False,110,259,110,25,25,小辊线,False,False,False,False
0030084049-000080,0030084049-000080,0030084049-000080,0030084049-000080,HC420LA,低合金高强,1250.0,1.5,790.0,21.5,24.0,2025-10-31,小辊,small_only,1,overdue,0,small_roll,small_only,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,260,1250.0,1.6,PC,800.0,0.0,False,False,False,True,False,False,111,260,111,26,26,小辊线,False,False,False,False
VIRTUAL-00033,,,,VIRTUAL_PC,PC,1250.0,1.5,780.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,261,1250.0,1.5,低合金高强,790.0,0.0,False,False,False,True,False,False,112,261,112,27,27,小辊线,False,False,False,False
0030084049-000030,0030084049-000030,0030084049-000030,0030084049-000030,HC340LA,低合金高强,1250.0,1.5,770.0,21.5,24.0,2025-10-31,小辊,small_only,1,overdue,0,small_roll,small_only,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,262,1250.0,1.5,PC,780.0,0.0,False,False,False,True,False,False,113,262,113,28,28,小辊线,False,False,False,False
VIRTUAL-00034,,,,VIRTUAL_PC,PC,1250.0,1.5,780.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,263,1250.0,1.5,低合金高强,770.0,0.0,False,False,False,True,False,False,114,263,114,29,29,小辊线,False,False,False,False
VIRTUAL-00035,,,,VIRTUAL_PC,PC,1250.0,1.5,790.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,264,1250.0,1.5,PC,780.0,0.0,False,False,False,False,False,False,115,264,115,30,30,小辊线,False,False,False,False
VIRTUAL-00036,,,,VIRTUAL_PC,PC,1250.0,1.5,800.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,265,1250.0,1.5,PC,790.0,0.0,False,False,False,False,False,False,116,265,116,31,31,小辊线,False,False,False,False
0020049981-000030,0020049981-000030,0020049981-000030,0020049981-000030,DC01,普碳,1250.0,1.5,810.0,21.5,48.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,266,1250.0,1.5,PC,800.0,0.0,False,False,False,True,False,False,117,266,117,32,32,小辊线,False,False,False,False
0020049965-000060,0020049965-000060,0020049965-000060,0020049965-000060,DC01-D,普碳,1250.0,1.5,810.0,21.5,51.4,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,267,1250.0,1.5,普碳,810.0,0.0,False,False,False,False,False,False,118,267,118,33,33,小辊线,False,False,False,False
0020049967-000010,0020049967-000010,0020049967-000010,0020049967-000010,DC01-D,普碳,1250.0,1.5,810.0,21.5,144.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,268,1250.0,1.5,普碳,810.0,0.0,False,False,False,False,False,False,119,268,119,34,34,小辊线,False,False,False,False
VIRTUAL-00037,,,,VIRTUAL_PC,PC,1250.0,1.5,800.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,269,1250.0,1.5,普碳,810.0,0.0,False,False,False,True,False,False,120,269,120,35,35,小辊线,False,False,False,False
VIRTUAL-00038,,,,VIRTUAL_PC,PC,1250.0,1.4,790.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,270,1250.0,1.5,PC,800.0,0.0,False,False,False,False,False,False,121,270,121,36,36,小辊线,False,False,False,False
0030083956-000010,0030083956-000010,0030083956-000010,0030083956-000010,T1500HS,热成型钢,1250.0,1.4,782.5,21.5,24.0,2025-11-15,5.0小辊,small_only,1,overdue,0,small_roll,small_only,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,271,1250.0,1.4,PC,790.0,0.0,False,False,False,True,False,False,122,271,122,37,37,小辊线,False,False,False,False
VIRTUAL-00039,,,,VIRTUAL_PC,PC,1250.0,1.3,790.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,272,1250.0,1.4,热成型钢,782.5,0.0,False,False,False,True,False,False,123,272,123,38,38,小辊线,False,False,False,False
VIRTUAL-00040,,,,VIRTUAL_PC,PC,1250.0,1.3,800.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,273,1250.0,1.3,PC,790.0,0.0,False,False,False,False,False,False,124,273,124,39,39,小辊线,False,False,False,False
0020049279-000030,0020049279-000030,0020049279-000030,0020049279-000030,DC01,普碳,1250.0,1.2,810.0,21.5,6.88,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,274,1250.0,1.3,PC,800.0,0.0,False,False,False,True,False,False,125,274,125,40,40,小辊线,False,False,False,False
0020049981-000010,0020049981-000010,0020049981-000010,0020049981-000010,DC01,普碳,1250.0,1.2,810.0,21.5,48.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,275,1250.0,1.2,普碳,810.0,0.0,False,False,False,False,False,False,126,275,126,41,41,小辊线,False,False,False,False
0020050205-000100,0020050205-000100,0020050205-000100,0020050205-000100,DC01,普碳,1250.0,1.2,810.0,21.5,194.8,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,276,1250.0,1.2,普碳,810.0,0.0,False,False,False,False,False,False,127,276,127,42,42,小辊线,False,False,False,False
0020049965-000030,0020049965-000030,0020049965-000030,0020049965-000030,DC01-D,普碳,1250.0,1.15,810.0,21.5,10.78,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,277,1250.0,1.2,普碳,810.0,0.0,False,False,False,False,False,False,128,277,128,43,43,小辊线,False,False,False,False
0020049279-000020,0020049279-000020,0020049279-000020,0020049279-000020,DC01,普碳,1250.0,1.1,810.0,21.5,4.04,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,278,1250.0,1.15,普碳,810.0,0.0,False,False,False,False,False,False,129,278,129,44,44,小辊线,False,False,False,False
0020049279-000010,0020049279-000010,0020049279-000010,0020049279-000010,DC01,普碳,1250.0,1.0,810.0,21.5,8.2,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,279,1250.0,1.1,普碳,810.0,0.0,False,False,False,False,False,False,130,279,130,45,45,小辊线,False,False,False,False
0020049982-000030,0020049982-000030,0020049982-000030,0020049982-000030,DC01,普碳,1250.0,1.0,810.0,21.5,97.42,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,280,1250.0,1.0,普碳,810.0,0.0,False,False,False,False,False,False,131,280,131,46,46,小辊线,False,False,False,False
0020050205-000070,0020050205-000070,0020050205-000070,0020050205-000070,DC01,普碳,1250.0,1.0,810.0,21.5,120.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.17916666666666667,0.22631578947368422,0.22631578947368422,False,False,2,281,1250.0,1.0,普碳,810.0,0.0,False,False,False,False,False,False,132,281,132,47,47,小辊线,False,False,False,False
0020049983-000030,0020049983-000030,0020049983-000030,0020049983-000030,DC01,普碳,1250.0,0.8,810.0,21.5,48.0,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.19907407407407407,0.25146198830409355,0.25146198830409355,False,False,2,282,1250.0,1.0,普碳,810.0,0.0,False,False,False,False,False,False,133,282,133,48,48,小辊线,False,False,False,False
0020049982-000010,0020049982-000010,0020049982-000010,0020049982-000010,DC01,普碳,1250.0,0.8,810.0,21.5,217.4,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.19907407407407407,0.25146198830409355,0.25146198830409355,False,False,2,283,1250.0,0.8,普碳,810.0,0.0,False,False,False,False,False,False,134,283,134,49,49,小辊线,False,False,False,False
VIRTUAL-00041,,,,VIRTUAL_PC,PC,1250.0,0.7,810.0,20.0,0.0,,,,0,slack,3,small_roll,virtual,,,0.0,True,False,2,284,1250.0,0.8,普碳,810.0,0.0,False,False,False,True,False,False,135,284,135,50,50,小辊线,False,False,False,False
0020049983-000010,0020049983-000010,0020049983-000010,0020049983-000010,DC01,普碳,1250.0,0.6,810.0,21.5,2.8,2025-10-31,大辊/小辊,dual,1,overdue,0,small_roll,dual,0.2184959349593496,0.27599486521181005,0.27599486521181005,False,False,2,285,1250.0,0.7,PC,810.0,0.0,False,False,False,True,False,False,136,285,136,51,51,小辊线,False,False,False,False
