order_id,source_order_id,grade,steel_group,width,thickness,temp_mean,tons,backlog,due_date,roll_type,line_capability,priority,temp_min,temp_max,line,due_sort,line_source,campaign_id,campaign_tons,is_virtual,seq,prev_width,prev_thickness,prev_group,width_drop,narrow_to_wide,width_jump_violation,thickness_violation,temp_conflict,group_switch,non_pc_direct_switch,global_seq,line_seq,campaign_seq,line_name,campaign_real_seq
0020049085-000010#M701,0020049085-000010,DC01,PC,1803.0,1.0,810.0,25.5,210.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,small_roll,2025-10-31,dual,1,1115.0,False,3,1803.0,0.9,PC,0.0,False,False,False,False,False,False,49,3,3,???,3
0030084012-000010#M280,0030084012-000010,DC01,PC,1680.0,0.8,810.0,24.0,130.0,2025-10-31,大辊/小辊,dual,1.0,810.0,810.0,small_roll,2025-10-31,dual,1,1115.0,False,4,1803.0,1.0,PC,123.0,False,False,False,False,False,False,50,4,4,???,4
0030085399-000070#M137,0030085399-000070,T1500HS,HOTFORM,1599.0,1.5,840.0,24.0,104.0,2025-11-15,5.0小辊,small_only,3.0,840.0,840.0,small_roll,2025-11-15,small_only,1,1115.0,False,6,1680.0,0.8,PC,81.0,False,False,True,False,True,True,51,5,5,???,5
0030081238-000040#M710,0030081238-000040,T1500HS,HOTFORM,1590.0,1.4,840.0,24.0,806.0,2025-10-15,5.0小辊,small_only,3.0,840.0,840.0,small_roll,2025-10-15,small_only,1,1115.0,False,7,1599.0,1.5,HOTFORM,9.0,False,False,False,False,False,False,52,6,6,???,6
0030081238-000050#M708,0030081238-000050,T1500HS,HOTFORM,1600.0,1.4,840.0,24.0,104.0,2025-10-15,5.0小辊,small_only,3.0,840.0,840.0,small_roll,2025-10-15,small_only,1,1115.0,False,9,1590.0,1.4,HOTFORM,-10.0,True,False,False,False,False,False,53,7,7,???,7
0030081238-000060#M709,0030081238-000060,T1500HS,HOTFORM,1600.0,1.2,840.0,24.0,312.0,2025-10-15,5.0小辊,small_only,3.0,840.0,840.0,small_roll,2025-10-15,small_only,1,1115.0,False,10,1600.0,1.4,HOTFORM,0.0,False,False,False,False,False,False,54,8,8,???,8
0030081238-000030#M707,0030081238-000030,T1500HS,HOTFORM,1600.0,1.4,840.0,24.0,78.0,2025-10-15,5.0小辊,small_only,3.0,840.0,840.0,small_roll,2025-10-15,small_only,1,1115.0,False,11,1600.0,1.2,HOTFORM,0.0,False,False,False,False,False,False,55,9,9,???,9
0030081238-000020#M706,0030081238-000020,T1500HS,HOTFORM,1600.0,1.5,840.0,24.0,156.0,2025-10-15,5.0小辊,small_only,3.0,840.0,840.0,small_roll,2025-10-15,small_only,1,1115.0,False,12,1600.0,1.4,HOTFORM,0.0,False,False,False,False,False,False,56,10,10,???,10
0030085363-000020#M119,0030085363-000020,T1500HS,HOTFORM,1568.0,1.6,840.0,24.0,234.0,2025-12-15,5.0小辊,small_only,3.0,840.0,840.0,small_roll,2025-12-15,small_only,1,1115.0,False,14,1600.0,1.5,HOTFORM,32.0,False,False,False,False,False,False,57,11,11,???,11
0030085346-000010#M116,0030085346-000010,T1500HS,HOTFORM,1563.0,1.4,840.0,24.0,676.0,2025-11-15,5.0小辊,small_only,3.0,840.0,840.0,small_roll,2025-11-15,small_only,1,1115.0,False,15,1568.0,1.6,HOTFORM,5.0,False,False,False,False,False,False,58,12,12,???,12
